Major Text,Minor Text,Type,Financial Year,BCU Name,OCU Name,Sum Value
Special,Knife Crime with Injury Pers Robb,Offences,fy20-21,West Area Command Unit,Hounslow,1
Special,Knife Crime with Injury Pers Robb,Offences,fy20-21,West Area Command Unit,Hounslow,1
Special,Knife Crime with Injury Pers Robb,Offences,fy20-21,West Area Command Unit,Hounslow,1
Special,Knife Crime with Injury Pers Robb,Offences,fy20-21,West Area Command Unit,Hounslow,0
Special,Knife Crime with Injury Pers Robb,Offences,fy20-21,West Area Command Unit,Hounslow,1
Special,Knife Crime with Injury Pers Robb,Offences,fy20-21,West Area Command Unit,Hounslow,0
Special,Knife Crime with Injury Pers Robb,Offences,fy20-21,West Area Command Unit,Hounslow,0
Special,Knife Crime with Injury Pers Robb,Offences,fy20-21,West Area Command Unit,Hounslow,1
Special,Knife Crime with Injury Pers Robb,Offences,fy20-21,West Area Command Unit,Hounslow,0
Special,Knife Crime with Injury Pers Robb,Offences,fy20-21,West Area Command Unit,Hounslow,3
Special,Knife Crime with Injury Pers Robb,Offences,fy20-21,West Area Command Unit,Ealing,0
Special,Knife Crime with Injury Pers Robb,Offences,fy20-21,West Area Command Unit,Ealing,6
Special,Knife Crime with Injury Pers Robb,Offences,fy20-21,West Area Command Unit,Ealing,0
Special,Knife Crime with Injury Pers Robb,Offences,fy20-21,West Area Command Unit,Ealing,0
Special,Knife Crime with Injury Pers Robb,Offences,fy20-21,West Area Command Unit,Ealing,0
Special,Knife Crime with Injury Pers Robb,Offences,fy20-21,West Area Command Unit,Ealing,0
Special,Knife Crime with Injury Pers Robb,Offences,fy20-21,West Area Command Unit,Ealing,2
Special,Knife Crime with Injury Pers Robb,Offences,fy20-21,West Area Command Unit,Ealing,0
Special,Knife Crime with Injury Pers Robb,Offences,fy20-21,West Area Command Unit,Ealing,0
Special,Knife Crime with Injury Pers Robb,Offences,fy20-21,West Area Command Unit,Ealing,2
Special,Knife Crime with Injury Pers Robb,Offences,fy20-21,West Area Command Unit,Hillingdon,0
Special,Knife Crime with Injury Pers Robb,Offences,fy20-21,West Area Command Unit,Hillingdon,2
Special,Knife Crime with Injury Pers Robb,Offences,fy20-21,West Area Command Unit,Hillingdon,0
Special,Knife Crime with Injury Pers Robb,Offences,fy20-21,West Area Command Unit,Hillingdon,1
Special,Knife Crime with Injury Pers Robb,Offences,fy20-21,West Area Command Unit,Hillingdon,1
Special,Knife Crime with Injury Pers Robb,Offences,fy20-21,West Area Command Unit,Hillingdon,2
Special,Knife Crime with Injury Pers Robb,Offences,fy20-21,West Area Command Unit,Hillingdon,0
Special,Knife Crime with Injury Pers Robb,Offences,fy20-21,West Area Command Unit,Hillingdon,1
Special,Knife Crime with Injury Pers Robb,Offences,fy20-21,West Area Command Unit,Hillingdon,0
Special,Knife Crime with Injury Pers Robb,Offences,fy20-21,West Area Command Unit,Hillingdon,2
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Heathrow Airport,0
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Heathrow Airport,0
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Heathrow Airport,0
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Heathrow Airport,0
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Heathrow Airport,0
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Heathrow Airport,0
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Heathrow Airport,0
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Heathrow Airport,0
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Heathrow Airport,0
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Heathrow Airport,0
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Hounslow,9
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Hounslow,14
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Hounslow,14
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Hounslow,11
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Hounslow,9
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Hounslow,8
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Hounslow,11
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Hounslow,9
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Hounslow,5
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Hounslow,5
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Ealing,12
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Ealing,16
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Ealing,7
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Ealing,25
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Ealing,35
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Ealing,27
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Ealing,16
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Ealing,14
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Ealing,11
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Ealing,9
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Hillingdon,6
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Hillingdon,5
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Hillingdon,8
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Hillingdon,7
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Hillingdon,17
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Hillingdon,10
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Hillingdon,8
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Hillingdon,21
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Hillingdon,5
Special,Robbery Mobile Phone,Offences,fy20-21,West Area Command Unit,Hillingdon,9
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Heathrow Airport,13
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Heathrow Airport,13
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Heathrow Airport,19
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Heathrow Airport,32
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Heathrow Airport,45
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Heathrow Airport,32
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Heathrow Airport,54
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Heathrow Airport,35
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Heathrow Airport,21
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Heathrow Airport,26
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Hounslow,267
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Hounslow,260
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Hounslow,231
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Hounslow,202
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Hounslow,179
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Hounslow,207
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Hounslow,184
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Hounslow,166
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Hounslow,193
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Hounslow,184
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Ealing,347
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Ealing,385
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Ealing,291
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Ealing,282
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Ealing,295
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Ealing,306
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Ealing,251
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Ealing,238
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Ealing,257
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Ealing,244
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Hillingdon,214
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Hillingdon,281
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Hillingdon,248
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Hillingdon,205
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Hillingdon,187
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Hillingdon,216
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Hillingdon,221
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Hillingdon,223
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Hillingdon,206
Special,TNO State Based,Offences,fy20-21,West Area Command Unit,Hillingdon,206
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Heathrow Airport,40
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Heathrow Airport,24
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Heathrow Airport,33
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Heathrow Airport,32
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Heathrow Airport,77
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Heathrow Airport,57
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Heathrow Airport,81
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Heathrow Airport,68
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Heathrow Airport,38
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Heathrow Airport,46
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Hounslow,1501
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Hounslow,1634
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Hounslow,1708
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Hounslow,1948
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Hounslow,1893
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Hounslow,1732
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Hounslow,1449
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Hounslow,1404
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Hounslow,1360
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Hounslow,1811
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Ealing,1635
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Ealing,1867
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Ealing,2010
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Ealing,2246
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Ealing,2443
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Ealing,2140
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Ealing,1909
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Ealing,1826
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Ealing,1692
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Ealing,2035
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Hillingdon,1369
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Hillingdon,1660
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Hillingdon,1855
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Hillingdon,1889
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Hillingdon,1930
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Hillingdon,1920
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Hillingdon,1518
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Hillingdon,1405
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Hillingdon,1466
Special,TNO Victim Based,Offences,fy20-21,West Area Command Unit,Hillingdon,1753
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Heathrow Airport,1
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Heathrow Airport,0
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Heathrow Airport,0
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Heathrow Airport,0
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Heathrow Airport,0
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Heathrow Airport,0
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Heathrow Airport,0
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Heathrow Airport,0
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Heathrow Airport,0
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Heathrow Airport,0
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Hounslow,6
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Hounslow,7
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Hounslow,5
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Hounslow,11
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Hounslow,27
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Hounslow,7
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Hounslow,25
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Hounslow,6
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Hounslow,18
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Hounslow,14
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Ealing,5
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Ealing,9
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Ealing,6
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Ealing,12
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Ealing,25
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Ealing,14
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Ealing,29
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Ealing,22
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Ealing,11
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Ealing,25
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Hillingdon,2
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Hillingdon,2
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Hillingdon,4
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Hillingdon,6
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Hillingdon,15
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Hillingdon,8
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Hillingdon,12
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Hillingdon,2
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Hillingdon,5
Special,Theft Person Mobile Phone,Offences,fy20-21,West Area Command Unit,Hillingdon,8
Special,Gun Crime,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,10
Special,Gun Crime,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,2
Special,Gun Crime,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,5
Special,Gun Crime,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,10
Special,Gun Crime,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,5
Special,Gun Crime,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,0
Special,Gun Crime,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,3
Special,Gun Crime Lethal Barrelled Discharged,Offences,fy19-20,East Area Command Unit,Redbridge,0
Special,Gun Crime Lethal Barrelled Discharged,Offences,fy19-20,East Area Command Unit,Redbridge,1
Special,Gun Crime Lethal Barrelled Discharged,Offences,fy19-20,East Area Command Unit,Redbridge,2
Special,Gun Crime Lethal Barrelled Discharged,Offences,fy19-20,East Area Command Unit,Redbridge,1
Special,Gun Crime Lethal Barrelled Discharged,Offences,fy19-20,East Area Command Unit,Redbridge,0
Special,Gun Crime Lethal Barrelled Discharged,Offences,fy19-20,East Area Command Unit,Redbridge,5
Special,Gun Crime Lethal Barrelled Discharged,Offences,fy19-20,East Area Command Unit,Redbridge,0
Special,Gun Crime Lethal Barrelled Discharged,Offences,fy19-20,East Area Command Unit,Redbridge,0
Special,Gun Crime Lethal Barrelled Discharged,Offences,fy19-20,East Area Command Unit,Redbridge,0
Special,Gun Crime Lethal Barrelled Discharged,Offences,fy19-20,East Area Command Unit,Redbridge,0
Special,Gun Crime Lethal Barrelled Discharged,Offences,fy19-20,East Area Command Unit,Redbridge,0
Special,Gun Crime Lethal Barrelled Discharged,Offences,fy19-20,East Area Command Unit,Redbridge,1
Special,Gun Crime Lethal Barrelled Discharged,Offences,fy19-20,East Area Command Unit,Havering,0
Special,Gun Crime Lethal Barrelled Discharged,Offences,fy19-20,East Area Command Unit,Havering,0
Special,Gun Crime Lethal Barrelled Discharged,Offences,fy19-20,East Area Command Unit,Havering,0
Special,Gun Crime Lethal Barrelled Discharged,Offences,fy19-20,East Area Command Unit,Havering,0
Special,Gun Crime Lethal Barrelled Discharged,Offences,fy19-20,East Area Command Unit,Havering,0
